mod	max_derivative_order	max_track_age	cov_drift_lin_vel	cov_drift_ang_vel	outlier_rejection_treshold	t_validity_treshold	R_validity_treshold	bop19_average_recall_vsd	bop19_average_precision_vsd	bop19_average_recall_mssd	bop19_average_precision_mssd	bop19_average_recall_mspd	bop19_average_precision_mspd	bop19_average_recall	bop19_average_precision
1	1	1	0.1	2	0.15	4.50E-05	1.50E-02	0.3672868612	0.7212462462	0.4701032242	0.9231481481	0.4186950427	0.8221971972
1	1	1	0.1	2	0.15	6.00E-05	1.50E-02	0.3672868612	0.7212462462	0.4701032242	0.9231481481	0.4186950427	0.8221971972
1	1	1	0.1	2	0.15	7.50E-05	1.50E-02	0.3672868612	0.7212462462	0.4701032242	0.9231481481	0.4186950427	0.8221971972
1	1	1	0.05	1	0.15	4.50E-05	1.12E-02	0.3540079011	0.7421586962	0.4474703708	0.9380977825	0.400739136	0.8401282394
1	1	1	0.05	1	0.15	6.00E-05	1.12E-02	0.3540079011	0.7421586962	0.4474703708	0.9380977825	0.400739136	0.8401282394
1	1	1	0.05	1	0.15	7.50E-05	1.12E-02	0.3540079011	0.7421586962	0.4474703708	0.9380977825	0.400739136	0.8401282394
1	1	1	0.2	1	0.15	4.50E-05	1.50E-02	0.3669555244	0.72077597	0.470205174	0.9235794743	0.4185803492	0.8221777222
1	1	1	0.2	1	0.15	6.00E-05	1.50E-02	0.3669555244	0.72077597	0.470205174	0.9235794743	0.4185803492	0.8221777222
1	1	1	0.2	1	0.15	7.50E-05	1.50E-02	0.3669555244	0.72077597	0.470205174	0.9235794743	0.4185803492	0.8221777222
1	1	1	0.025	2	0.15	7.50E-05	1.50E-02	0.3673760673	0.7194409783	0.4713903403	0.9231345146	0.4193832038	0.8212877464
1	1	1	0.025	8	0.15	4.50E-05	1.50E-02	0.3662418759	0.7237219844	0.4675162482	0.9238478973	0.4168790621	0.8237849408
1	1	1	0.025	8	0.15	6.00E-05	1.50E-02	0.3662418759	0.7237219844	0.4675162482	0.9238478973	0.4168790621	0.8237849408
1	1	1	0.025	8	0.15	7.50E-05	1.50E-02	0.3662418759	0.7237219844	0.4675162482	0.9238478973	0.4168790621	0.8237849408
1	1	1	0.025	2	0.15	4.50E-05	1.50E-02	0.36724863	0.7193709436	0.471262903	0.923115327	0.4192557665	0.8212431353
1	1	1	0.025	2	0.15	6.00E-05	1.50E-02	0.36724863	0.7193709436	0.471262903	0.923115327	0.4192557665	0.8212431353
1	1	1	0.1	1	0.15	4.50E-05	1.12E-02	0.3534854084	0.7414595028	0.4474448834	0.9385458434	0.4004651459	0.8400026731
1	1	1	0.1	1	0.15	6.00E-05	1.12E-02	0.3534854084	0.7414595028	0.4474448834	0.9385458434	0.4004651459	0.8400026731
1	1	1	0.1	1	0.15	7.50E-05	1.12E-02	0.3534854084	0.7414595028	0.4474448834	0.9385458434	0.4004651459	0.8400026731
